title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
웍스아웃 라이즈홍대,서울특별시 마포구 양화로 130,126.9212210297,37.5543879654,,A04,A0401,A04011000,2901635,38,쇼핑
웍스아웃 압구정,서울특별시 강남구 선릉로157길 20-4 (신사동),127.0385028003,37.5265044194,,A04,A0401,A04011000,2924323,38,쇼핑
원더플레이스,서울특별시 서대문구 신촌로83,126.9358252045,37.5561435782,,A04,A0401,A04011000,3306578,38,쇼핑
원더플레이스 롯데월드몰,"서울특별시 송파구 신천동 29(롯데월드몰5,6층)",127.1040749597,37.5141653654,,A04,A0401,A04011000,2922775,38,쇼핑
원더플레이스 수유,서울특별시 강북구 도봉로 308,127.0238510333,37.6357164631,,A04,A0401,A04011000,2907913,38,쇼핑
원더플레이스 타임스퀘어,서울특별시 영등포구 영중로 15,126.9053818370,37.5178335971,,A04,A0401,A04011000,2902505,38,쇼핑
월드탑약국_롯데본점,서울특별시 중구 남대문로 81 9층(소공동),126.9817485525,37.5647822864,,A04,A0401,A04011000,2904675,38,쇼핑
웨스트우드,서울특별시 금천구 디지털로 185 (가산동),126.8872262708,37.4782600918,,A04,A0401,A04011000,3305452,38,쇼핑
웨스트우드,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3305602,38,쇼핑
웰니스약국 명동,서울특별시 중구 명동10길 51,126.9860371395,37.5616466164,,A04,A0401,A04011000,2931509,38,쇼핑
웰리스약국,서울특별시 중구 명동10길51,126.9860371395,37.5616466164,,A04,A0401,A04011000,2928735,38,쇼핑
웰메이드,서울특별시 금천구 디지털로 185 (가산동),126.8872262708,37.4782600918,,A04,A0401,A04011000,3305935,38,쇼핑
웰메이드 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3306411,38,쇼핑
웰빙할인마트,서울특별시 마포구 독막로 57,126.9199074366,37.5481553328,,A04,A0401,A04011000,2929290,38,쇼핑
위즈앤미의원,서울특별시 중구 명동7길 21,126.9838705814,37.5647851014,,A04,A0401,A04011000,2910202,38,쇼핑
위클 여의도,서울특별시 영등포구 국제금융로8길 16,126.9288990396,37.5213502751,,A04,A0401,A04011000,2915864,38,쇼핑
윌비성형외과의원,서울특별시 강남구 강남대로 590 (논현동),127.0204158953,37.5145888113,,A04,A0401,A04011000,3307470,38,쇼핑
윌성형외과,서울특별시 서초구 강남대로 437 8층,127.0255269137,37.5014154327,,A04,A0401,A04011000,2908799,38,쇼핑
유니클로 건대,서울특별시 광진구 능동로 92,127.0712300203,37.5390535504,,A04,A0401,A04011000,2904455,38,쇼핑
유니클로 광화문D타워,서울특별시 종로구 종로3길 17(청진동),126.9789291877,37.5710481741,,A04,A0401,A04011000,2916231,38,쇼핑
유니클로 디큐브시티,서울특별시 구로구 경인로 662,126.8884169673,37.5089148857,,A04,A0401,A04011000,2917425,38,쇼핑
유니클로 롯데강남,서울특별시 강남구 도곡로 401,127.0534550587,37.4967859168,,A04,A0401,A04011000,2918408,38,쇼핑
유니클로 롯데노원,서울특별시 노원구 동일로 1414 8층,127.0614081608,37.6553315254,,A04,A0401,A04011000,2906227,38,쇼핑
유니클로 롯데몰김포,서울특별시 강서구 하늘길 38,126.8029148466,37.5652540347,,A04,A0401,A04011000,2930434,38,쇼핑
유니클로 롯데미아,서울특별시 강북구 도봉로 62 7층,127.0305315802,37.6146468109,,A04,A0401,A04011000,2924437,38,쇼핑
유니클로 롯데영플라자,서울특별시 중구 남대문로 67 롯데영플라자 6층,126.9815347180,37.5635490929,,A04,A0401,A04011000,2901101,38,쇼핑
유니클로 롯데월드몰,서울특별시 송파구 올림픽로300,127.1040305171,37.5142459111,,A04,A0401,A04011000,2910809,38,쇼핑
유니클로 롯데은평,서울특별시 은평구 통일로 1050,126.9179162000,37.6375893423,,A04,A0401,A04011000,2909454,38,쇼핑
유니클로 롯데잠실,서울특별시 송파구 올림픽로 240,127.0976311526,37.5123821225,,A04,A0401,A04011000,2911533,38,쇼핑
유니클로 롯데청량리,서울특별시 동대문구 왕산로 214,127.0474754499,37.5805510796,,A04,A0401,A04011000,2924337,38,쇼핑
유니클로 마리오아울렛,서울특별시 금천구 디지털로 185,126.8872262708,37.4782600918,,A04,A0401,A04011000,2901147,38,쇼핑
유니클로 목동,서울특별시 양천구 목동동로 257,126.8747288364,37.5263292843,,A04,A0401,A04011000,2918727,38,쇼핑
유니클로 사당,서울특별시 서초구 방배천로 11,126.9822509662,37.4777396285,,A04,A0401,A04011000,2930615,38,쇼핑
유니클로 신사,서울특별시 강남구 도산대로 145,127.0243931985,37.5185773086,,A04,A0401,A04011000,2900731,38,쇼핑
유니클로 은평,서울특별시 은평구 서오릉로 32,126.9252831380,37.6042905697,,A04,A0401,A04011000,2930601,38,쇼핑
유니클로 코엑스,서울특별시 강남구 영동대로 513,127.0592179950,37.5119175967,,A04,A0401,A04011000,2917160,38,쇼핑
유니클로 합정,서울특별시 마포구 양화로 45,126.9136829551,37.5498911308,,A04,A0401,A04011000,2930443,38,쇼핑
유니클로 현대가든파이브,서울특별시 송파구 충민로 66 가든파이브,127.1249768726,37.4776672007,,A04,A0401,A04011000,2901472,38,쇼핑
유니페어 압구정,서울특별시 강남구 언주로164길 37-1 (신사동) 1층,127.0367502063,37.5256544863,,A04,A0401,A04011000,2925656,38,쇼핑
유솔 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),127.0679274101,37.6413416033,,A04,A0401,A04011000,3307653,38,쇼핑
유스트,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3307276,38,쇼핑
유앤정피부과의원,서울특별시 강남구 도산대로 456,127.0465910289,37.5238104330,,A04,A0401,A04011000,3305417,38,쇼핑
으뜸50안경,서울특별시 서초구 신반포로 205 반포쇼핑타운 6동 1층,127.0064646002,37.5070783223,,A04,A0401,A04011000,3306476,38,쇼핑
은나무,서울특별시 종로구 율곡로3길 72,126.9821925595,37.5787973318,,A04,A0401,A04010700,970106,38,쇼핑
을지로 철제가구거리,서울특별시 중구 창경궁로 34-1 (예관동),126.9984164588,37.5654602842,,A04,A0401,A04010600,132238,38,쇼핑
이기대안경 홍대점,서울특별시 마포구 독막로 56,126.9195491511,37.5476081674,,A04,A0401,A04011000,3307585,38,쇼핑
이노아이 스타필드 코엑스몰점,서울특별시 강남구 영동대로 513,127.0592179950,37.5119175967,,A04,A0401,A04011000,2924155,38,쇼핑
이니스프리 강남고속터미널,"서울특별시 서초구 신반포로 194 (반포동,강남고속버스터미널)",127.0055841495,37.5062061855,,A04,A0401,A04011000,2924100,38,쇼핑
이니스프리 건대그린,서울특별시 광진구 능동로 127 (화양동) 1층,127.0714354639,37.5423365063,,A04,A0401,A04011000,2922657,38,쇼핑
이니스프리 노량진,서울특별시 동작구 노량진동 114-5,126.9439728888,37.5134653492,,A04,A0401,A04011000,2913254,38,쇼핑
이니스프리 대학로,서울특별시 종로구 대학로11길 51,126.9990131364,37.5827527301,,A04,A0401,A04011000,2924632,38,쇼핑
이니스프리 도심공항,"서울특별시 강남구 테헤란로87길 22 (삼성동,한국도심공항터미널)",127.0594569246,37.5096845267,,A04,A0401,A04011000,2906528,38,쇼핑
이니스프리 명동역,"서울특별시 중구 명동8길 43, 2층 (충무로2가)",126.9850233361,37.5618854595,,A04,A0401,A04011000,2931074,38,쇼핑
이니스프리 명동충무,서울특별시 중구 명동8나길 28-1,126.9834179384,37.5614743674,,A04,A0401,A04011000,2905729,38,쇼핑
이니스프리 미아삼거리,서울특별시 성북구 길음동 31-1,127.0300372532,37.6120776563,,A04,A0401,A04011000,2915162,38,쇼핑
이니스프리 신설동역,서울특별시 동대문구 왕산로 20 (신설동) 1층,127.0258136574,37.5762123050,,A04,A0401,A04011000,2906701,38,쇼핑
이니스프리 왕십리역,서울특별시 성동구 왕십리광장로 17 (행당동),127.0384101499,37.5614947974,,A04,A0401,A04011000,2900970,38,쇼핑
이니스프리 이대역1번출구,서울특별시 서대문구 신촌로 175 1층(대현동),126.9454270823,37.5570353132,,A04,A0401,A04011000,2924468,38,쇼핑
이니스프리 이태원,서울특별시 용산구 이태원로 160-1,126.9917901692,37.5342165739,,A04,A0401,A04011000,2924472,38,쇼핑
이니스프리 한성대,서울특별시 성북구 동소문로7길 (동소문동1가),127.0090647912,37.5900492844,,A04,A0401,A04011000,2931503,38,쇼핑
이니스프리 홍대3호,"서울특별시 마포구 양화로18길 12, 1층",126.9246401023,37.5565349991,,A04,A0401,A04011000,2911666,38,쇼핑
이니스프리_명동2가점,서울특별시 중구 명동10길 27,126.9856093715,37.5626687122,,A04,A0401,A04011000,2902930,38,쇼핑
이니스프리코엑스점,서울특별시 강남구 영동대로513,127.0592179950,37.5119175967,,A04,A0401,A04011000,2915163,38,쇼핑
이니스프리행복한백화점점,서울특별시 양천구 목동동로309,126.8760230822,37.5291956414,,A04,A0401,A04011000,2923461,38,쇼핑
이데아성형외과,서울특별시 강남구 도산대로 176,127.0280011881,37.5190967572,,A04,A0401,A04011000,2907412,38,쇼핑
이동수스포츠,서울특별시 금천구 디지털로 185 (가산동),126.8872262708,37.4782600918,,A04,A0401,A04011000,3306269,38,쇼핑
이동수우먼,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3307716,38,쇼핑
이따리아나,서울특별시 중구 장충단로13길 20 (을지로6가),127.0076821872,37.5687878415,,A04,A0401,A04011000,3306030,38,쇼핑
이마트 가든파이브,서울특별시 송파구 충민로 10,127.1191218206,37.4786697568,,A04,A0401,A04011000,2917156,38,쇼핑
이마트 구로,서울특별시 구로구 디지털로32길 43,126.8979001246,37.4844512295,,A04,A0401,A04011000,2901137,38,쇼핑
이마트 마포공덕,서울특별시 마포구 백범로 212,126.9533795464,37.5424815912,,A04,A0401,A04011000,2901519,38,쇼핑
이마트 명일,서울특별시 강동구 고덕로 276,127.1561551708,37.5549643456,,A04,A0401,A04011000,2922491,38,쇼핑
이마트 목동,서울특별시 양천구 오목로 299,126.8711097475,37.5254098823,,A04,A0401,A04011000,2912384,38,쇼핑
이마트 미아,서울특별시 성북구 도봉로 17,127.0300372866,37.6109027930,,A04,A0401,A04011000,2924806,38,쇼핑
이마트 수색,서울특별시 은평구 수색로 217,126.8987390323,37.5796762905,,A04,A0401,A04011000,2906617,38,쇼핑
이마트 수서,서울특별시 강남구 광평로 280,127.1031369169,37.4873656817,,A04,A0401,A04011000,2926695,38,쇼핑
이마트 신도림,서울특별시 구로구 새말로 97,126.8902418521,37.5070956849,,A04,A0401,A04011000,2911324,38,쇼핑
이마트 신월,서울특별시 양천구 화곡로 59,126.8285382245,37.5398130047,,A04,A0401,A04011000,2930947,38,쇼핑
이마트 양재,서울특별시 서초구 매헌로 16,127.0362353579,37.4630200827,,A04,A0401,A04011000,2902361,38,쇼핑
이마트 여의도,서울특별시 영등포구 여의동로3길 10,126.9253244459,37.5185005421,,A04,A0401,A04011000,2931712,38,쇼핑
이마트 왕십리,서울특별시 성동구 왕십리광장로 17,127.0384101499,37.5614947974,,A04,A0401,A04011000,2930900,38,쇼핑
이마트 월계,서울특별시 노원구 마들로3길 15,127.0619950391,37.6265626595,,A04,A0401,A04011000,2930715,38,쇼핑
이마트 은평,서울특별시 은평구 은평로 111,126.9205281124,37.6008797705,,A04,A0401,A04011000,2930315,38,쇼핑
이마트 자양,서울특별시 광진구 아차산로 272,127.0729937617,37.5385953021,,A04,A0401,A04011000,2906353,38,쇼핑
이마트 천호,서울특별시 강동구 천호대로 1017,127.1253695529,37.5384851477,,A04,A0401,A04011000,2929804,38,쇼핑
이마트 청계천,서울특별시 중구 청계천로 400,127.0217863780,37.5715822151,,A04,A0401,A04011000,2925681,38,쇼핑
이마트 하월곡,서울특별시 성북구 종암로 167,127.0310068078,37.6051118172,,A04,A0401,A04011000,2931701,38,쇼핑
이마트24 한국은행,서울특별시 중구 남대문로5길 9 (북창동),126.9788794541,37.5617964708,,A04,A0401,A04011000,2930974,38,쇼핑
이마트SSG 도곡,"서울특별시 강남구 언주로30길 57 (도곡동, 타워팰리스)",127.0549051352,37.4894145762,,A04,A0401,A04011000,2907207,38,쇼핑
이마트트레이더스 월계,서울특별시 노원구 마들로3길 15(월계동),127.0619950391,37.6265626595,,A04,A0401,A04011000,2912627,38,쇼핑
이문원헤어랩,서울특별시 강남구 선릉로132길 33,127.0439136400,37.5186915348,,A04,A0401,A04011000,2900749,38,쇼핑
이미지업 성형외과의원,서울특별시 서초구 나루터로 76 이미지업빌딩,127.0181077462,37.5155081079,,A04,A0401,A04011000,3307119,38,쇼핑
이새,서울특별시 종로구 인사동길 30-1 (관훈동),126.9859507010,37.5734702409,,A04,A0401,A04010600,985264,38,쇼핑
이새 인사2호,"서울특별시 종로구 인사동길 30-1(관훙동,인사유리)",126.9859507010,37.5734702409,,A04,A0401,A04011000,2930679,38,쇼핑
이세이미야케 신라호텔,서울특별시 중구 동호로 249,127.0061409418,37.5588667447,,A04,A0401,A04011000,2918425,38,쇼핑
이솝 IFC몰,서울특별시 영등포구 국제금융로 10,126.9266241202,37.5258580443,,A04,A0401,A04011000,2907186,38,쇼핑
이솝 가로수,서울특별시 강남구 가로수길 54,127.0229682413,37.5216380387,,A04,A0401,A04011000,2923998,38,쇼핑
이솝 삼청,서울특별시 종로구 삼청로 58-3,126.9804954301,37.5809776041,,A04,A0401,A04011000,2916225,38,쇼핑
이솝 파르나스몰,서울특별시 강남구 테헤란로 521,127.0608234799,37.5092457134,,A04,A0401,A04011000,2909789,38,쇼핑
이자녹스 NC불광점,서울특별시 은평구 불광로20,126.9289354269,37.6097677758,,A04,A0401,A04011000,2930098,38,쇼핑
이지오 현대동대문,"서울특별시 중구 장충단로13길 20, 6층",127.0076821872,37.5687878415,,A04,A0401,A04011000,2913070,38,쇼핑
이태원시장,서울특별시 용산구 이태원로14길 6,126.9900264524,37.5338110330,02-794-5682,A04,A0401,A04010200,1253279,38,쇼핑
이팝나무 인사,서울특별시 종로구 인사동5길 4 (인사동),126.9858840524,37.5730480664,,A04,A0401,A04011000,2923707,38,쇼핑
이프네,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3306223,38,쇼핑
이프네,서울특별시 강북구 도봉로 62 (미아동),127.0305315802,37.6146468109,,A04,A0401,A04011000,3307533,38,쇼핑
인도예술,서울특별시 중구 남대문시장4길 9 대도종합상가 D동 1층 61호,126.9776907326,37.5597216902,,A04,A0401,A04011000,3305853,38,쇼핑
인디고뱅크 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),127.0679274101,37.6413416033,,A04,A0401,A04011000,3305384,38,쇼핑
인디고뱅크 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3307580,38,쇼핑
인디고뱅크 키즈 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3307677,38,쇼핑
인사동 고미술거리,서울특별시 종로구 인사동길 29,126.9857423926,37.5732591505,02-732-2240,A04,A0401,A04010600,132219,38,쇼핑
인사칠기 인사,서울특별시 종로구 인사동길 12 대일빌딩,126.9872367386,37.5719398862,,A04,A0401,A04011000,2910792,38,쇼핑
인스타성형외과의원,서울특별시 강남구 강남대로 406 (역삼동),127.0276379017,37.4989935303,,A04,A0401,A04011000,3305313,38,쇼핑
인터넷안경,서울특별시 중구 남대문로 72,126.9821013308,37.5636296484,,A04,A0401,A04011000,3307112,38,쇼핑
인헌시장,서울특별시 관악구 봉천동,126.9656136731,37.4748535543,,A04,A0401,A04010200,2741608,38,쇼핑
인현시장,서울특별시 중구 인현동2가 192-1,126.9953417794,37.5640409493,,A04,A0401,A04010200,2522037,38,쇼핑
일로딜로 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3307345,38,쇼핑
일리 에스프레소,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3307680,38,쇼핑
일비종떼 월드타워점,서울특별시 송파구 올림픽로 300¸ 5층,127.1040749597,37.5141653654,,A04,A0401,A04011000,2924560,38,쇼핑
